"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"North America","NAC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.82995642941219","","","","","","","","","","2.52258926375305","","","","","","","","","","","","","","","2.59634252096956","","","","",
"Namibia","NAM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.231","0.232","","","","","0.295","","","","","","","0.2976","","","0.3721","","","0.374","","","","","","","","","",
"New Caledonia","NCL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.653","","","","","","","","","","","","","","","","1.982","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.011","","","","","0.016","","","","","0.017","","","","","0.016","","","","","","","","","0.025","","","","","","0.018","","0.027","","0.023","","0.024","0.035","0.033","","","","0.033","","0.0225","","","","0.0189","0.0278","0.019","","","0.0513","0.05","","","","","",
"Nigeria","NGA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.017","","","","","0.043","","","","","0.05","","","","","0.049","","","","","0.113","","0.149","","","0.192","0.187","","","0.192","","","0.185","0.192","","","","","","","0.269","","","0.2646","","0.2822","0.3479","0.3782","0.376","0.378","0.1836","","","0.3827","","","","","","",
"Nicaragua","NIC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.34","","","","","0.378","","","","","0.453","","","","","0.46","","","","","0.416","0.426","","","0.637","","","","0.471","","0.657","","","","","0.82","","0.856","","","","","","0.3902","","0.5051","0.4981","0.5329","0.6571","0.7129","0.7388","0.827","0.8759","0.9158","0.9137","","","","1.0056","",
"Netherlands","NLD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.1","1.1","1.1","1.1","1.1","1.2","1.2","1.2","1.2","1.2","1.2","1.3","1.4","1.4","1.5","1.6","1.7","1.7","1.8","1.8","1.9","2","2","2.1","2.2","2.2","2.3","2.4","2.4","2.4","2.5","2.6","","","","","","","2.9","3.1","3.2","3.3","3.1","3.149","","3.71","","3.921","","","2.9516","3.1245","3.2468","3.3065","3.42","3.4875","3.5067","","","",
"Norway","NOR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.2","","1.2","1.1","1.2","1.3","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.6","1.7","1.7","1.8","1.9","1.9","1.9","2","2","2.1","2.1","2.2","2.2","2.3","2.5","","","","2.6","2.6","2.6","2.7","2.8","2.8","2.5","2.7","2.8","2.9","3","3.1","3.1","","","3.77","3.889","4.076","4.056","4.1167","4.1927","4.2374","4.3084","4.4266","4.394","4.4948","4.6336","","",
"Nepal","NPL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.013","","","","","0.021","","","","","0.019","","","","","0.019","","","","","0.034","","","","0.031","0.034","","0.051","0.051","0.054","0.051","0.062","0.076","0.074","","0.04","0.04","0.04","0.04","","","0.052","","","0.2127","","","","","","","","0.5036","0.5425","0.5951","","","0.6507","","",
"Nauru","NRU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","","","","","","","","","0.9901","","","","1.0101","1.0101","1.1","1.3725","","","","1.2389","","","","",
"New Zealand","NZL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","1.1","","","","","1.1","","","","","1.1","","1.2","","","1.3","1.4","1.4","1.5","1.6","1.6","1.6","1.7","1.7","1.7","1.8","1.8","1.9","1.9","1.9","1.9","1.9","1.9","2","2","2","2.2","2.2","2.2","","2.3099","2.0665","2.2","","","","2.3049","2.547","2.679","2.6114","2.6331","2.6788","2.7856","2.8073","3.0003","3.0252","","","",
"OECD members","OED","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99826433880573","","","","","","","","","","2.53999824594864","","","","","","","","","","","","","","","2.89193928589428","","","","",
"Oman","OMN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.03","","","","","0.038","","","","","","","","","","","","","","","","","0.549","","","","","0.834","","0.883","0.7952","","","0.884","","1.1237","","0.8539","0.9321","0.9641","1.4365","","1.257","","1.5834","1.6653","1.7727","1.8432","1.8826","1.9296","1.9273","1.9547","2.0363","2.0674","2.1841","2.1225","2.0184","1.9697","","",
"Other small states","OSS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.866689508351133","","","","","","","","","","","","","","","","","","","","","","","","","0.765803865988685","","","","",
"Pakistan","PAK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.185","","","","","","","","","","0.232","","","","","0.233","","","","","0.285","0.344","0.342","","","","0.351","","","","0.462","0.48","0.5279","0.5396","0.5527","0.5674","0.5894","0.6079","0.6252","0.6433","0.6629","0.6797","","","0.7713","0.8209","","0.7975","0.8187","0.8354","0.8496","0.8748","","","0.806","0.9753","","","","",
"Panama","PAN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.356","","","","","0.478","","","","","0.613","","","","","0.597","","","","","","0.993","","","1.021","1.006","","","1.793","","1.1129","1.122","1.144","1.1777","1.1255","1.1666","1.2055","1.2033","1.1932","1.2325","1.502","1.2438","1.3346","1.3402","1.3216","1.3475","1.3488","1.3032","1.3807","1.3092","1.4056","1.4971","1.5969","1.5808","","","1.5699","","","",
"Peru","PER","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.51","","","","","0.605","","","","","0.521","","","","","0.526","","","","0.692","0.716","0.76","0.846","0.902","0.908","0.929","0.984","0.983","0.965","1.035","1.064","","1.03","","","0.98","","0.932","","1.1658","","","","","","","","1.6672","","0.9404","0.92","","1.1164","","","","1.27","","","",
"Philippines","PHL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.146","","","","","","","","","","0.111","","","","","0.113","","","","","0.128","0.15","","","0.154","0.154","","","","0.124","0.119","","0.108","","","","1.23","1.24","","","1.2185","1.2202","1.1109","1.2259","1.1085","1.2296","1.2372","1.2457","1.2579","1.2658","1.275","","","","","","","","","",
"Palau","PLW","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4054","","1.58","","","","","","1.3","","","1.4286","1.4146","","","","1.1848","","","","","",
"Papua New Guinea","PNG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","0.079","","","","","0.086","","","0.056","","0.085","","","","","0.062","0.062","","","","0.162","","","","","0.073","","","","","","","","0.073","","0.0494","","","","","","","","0.0491","","0.0529","","","","","","","","","",
"Poland","POL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1","1","1.1","1.1","1.2","1.2","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.5","1.6","1.6","1.6","1.7","1.7","1.7","1.8","1.8","1.8","1.9","1.9","2","2","2.1","2.1","2.1","2.1","2.2","2.2","2.2","2.3","2.3","2.4","2.4","2.3","2.3","2.2","2.3","2.3","2.469","","1.97","2.012","","2.144","","2.171","2.1978","2.219","2.2252","2.2899","2.3112","2.3998","","","",
"Pre-demographic dividend","PRE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.125785257568428","","","","","","","","","","0.174012745143334","","","","","","","","","","","","","","","0.218402844870904","","","","",
"Puerto Rico","PRI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","2.549","2.511","","","","","","","","","","","","2.97","","","","","","","","3.1691","","","","","3.2846","","","2.777","3.4389","","3.4973","","3.6922","3.6745","","",
"Portugal","PRT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.8","0.8","0.9","0.8","0.8","0.9","0.9","0.9","1","0.9","0.9","1","1","1.1","1.2","1.2","1.3","1.5","1.7","1.9","2","2.1","2.2","2.3","2.4","2.5","2.6","2.6","2.7","2.8","2.8","2.8","2.9","2.9","2.9","2.9","3","3","3.1","3.1","3.2","3.2","3.2317","3.284","3.3446","3.4203","3.4834","3.5657","3.6549","3.761","3.8181","3.9579","4.0752","4.2322","4.3964","","3.3356","","","",
"Paraguay","PRY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.534","","","","","0.533","","","","","0.435","","","","","0.439","","","","0.563","","0.579","","","0.701","0.675","","","0.64","","0.65","0.813","","","0.28","0.73","","1.098","","","1.17","","1.1537","","","","","","","","","","1.2859","","","","","0.2399","1.366","",
"West Bank and Gaza","PSE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","","0.837","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27596149830882","","","","","","","","","","0.369214753851886","","","","","","","","","","","","","","","0.478550725949962","","","","",
"Post-demographic dividend","PST","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3226790653718","","","","","","","","","","2.78795330721554","","","","","","","","","","","","","","","3.16217911564191","","","","",
"French Polynesia","PYF","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","1.252","","","","","","","","","","","","","","","1.697","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","0.513","","","","","","","","","","","0.738","","","","","1.676","","","","1.5","","","","","","1.26","1.26","","","","2.217","","","","2.4858","2.2892","","3.3182","3.2223","3.8877","","","","1.7971","","2.7831","0.0008","","",
"Romania","ROU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.269","","","","","1.316","","","","","1.185","1.208","","1.242","","1.318","1.332","1.355","1.377","1.413","1.476","1.541","1.635","1.972","1.724","1.762","1.783","1.79","1.805","1.811","1.802","1.816","1.866","1.77","1.765","1.768","1.81","1.791","1.836","1.909","1.889","1.887","1.9718","1.905","","","1.917","","","","2.4842","2.5207","2.5959","2.6324","","","2.2586","","","",
"Russian Federation","RUS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.871","3.939","4.004","4.04","4.085","4.07","4.046","3.872","3.972","3.835","3.859","4.096","4.155","4.209","4.194","","4.172","4","4.252","4","4","4.309","","","","2.3984","4.2426","4.0276","4.0153","4.1531","3.9632","4.0139","","","",
"Rwanda","RWA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.008","","","","","0.014","","","","","0.017","","","","","0.017","","","","","0.032","0.031","","0.029","","0.027","","","","0.04","","","","0.04","","","","","","","","","0.019","","0.049","0.024","","","0.052","0.055","0.055","","","0.0998","0.124","0.1408","0.14","0.1346","","",
"South Asia","SAS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00825680834196","","","","","","","","","","0.500566373647612","","","","","","","","","","","","","","","0.768127522861804","","","","",
"Saudi Arabia","SAU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.061","","","","","0.106","","","","","0.134","","","","","","","","","","","0.55","","","","","1.346","","","","1.433","","","1.335","","","","1.66","","","0.72","0.6789","","","1.37","","","1.622","2.0584","2.0736","2.407","2.4633","2.4588","","2.577","","2.39","","","",
"Sudan","SDN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.03","","","","","0.041","","","","","0.068","","","","","0.068","","","","","0.11","0.101","","","0.096","","0.09","","","","","","","","0.105","","0.09","","","","0.158","","","","0.2502","","0.3506","0.3512","0.3281","","0.28","","","","","0.41","","","","",
"Senegal","SEN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.044","","","","","0.051","","","","","0.063","","","","","0.061","","","","","","0.079","0.077","","","","","","","","0.055","","0.068","","0.096","0.075","0.093","0.093","0.095","","","","","","0.0542","","","","0.0607","","0.059","","","0.3103","","0.2018","0.0692","","","",
"Singapore","SGP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.42","","","","","0.526","","","","","0.657","","","","","0.667","","","","","0.851","0.877","","","","0.998","0.723","","1.111","","1.266","1.32","1.348","1.385","1.411","","","","1.627","1.3945","","1.43","","1.5014","1.4856","1.5026","1.5029","1.5603","1.6163","1.6762","1.738","1.7523","1.83","1.9286","2.041","","2.3063","","","",
"Solomon Islands","SLB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.186","","","","","","","","","","0.205","","","","","","","","","","","","","","","","0.135","","","0.152","","","0.157","","","0.14","","","","0.1345","","","","0.1343","","0.1894","","","0.1764","","0.224","0.202","0.1559","0.1899","","","0.1999","","","",
"Sierra Leone","SLE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.047","","","","","0.059","","","","","0.056","","","","","0.054","","","","","0.058","0.053","","","0.075","","","","","","","","","","","","0.073","","","","","","","","0.0309","","","","0.0154","","0.0211","0.025","","","","","","","","",
"El Salvador","SLV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.187","","","","","","","","","","0.243","","","","","0.242","","","","","0.326","0.387","","","0.352","","","","0.647","","0.84","","","0.66","","0.91","","1.071","","1.2477","1.211","","1.3363","","","1.7175","1.5","","1.8889","","1.596","","","","","","1.569","","","",
"San Marino","SMR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.06","2.218","2.181","2.247","2.166","2.287","2.399","2.519","2.538","2.423","","","","","","","","","","","","","","","","","","","","","","4.9206","5.1411","5.0774","6.1468","","","","","",
"Somalia","SOM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.024","","","","","0.027","","","","","0.037","","","","","0.038","","","","","0.046","0.041","","","0.071","","","","","","","","","0.042","","","","0.04","","","","","","","","","0.028","","","","0.035","","","","0.0229","","","","","",
"Serbia","SRB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99","2.035","","2.2974","2.4714","2.492","2.4913","2.4941","2.4649","","3.125","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.136766653716654","","","","","","","","","","0.122756726879221","","","","","","","","","","","","","","","0.219576267047523","","","","",
"South Sudan","SSD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.136766653716654","","","","","","","","","","0.122756726879221","","","","","","","","","","","","","","","0.219645395939687","","","","",
"Small states","SST","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.754979187639417","","","","","","","","","","","","","","","","","","","","","","","","","0.898737175403803","","","","",
"Sao Tome and Principe","STP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.3","","","","","","","","","","0.233","","","","","","","","","","0.438","0.419","","0.537","","","","","","0.546","0.53","","0.328","","","","0.467","","","","","","","","0.5329","","","","","","","","","","","0.32","","","","",
"Suriname","SUR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.51","","","","","","","","","","0.465","","","","","","","","","","","","","","0.791","","","","","","0.75","","","0.762","","0.75","0.252","","","","0.4043","","","","0.8104","","","","","0.7088","","","","","","","","","1.2265","",
"Slovak Republic","SVK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.1","3.1","3.179","3.12","","","3.005","","3.2955","","","","3.3833","","3.4414","2.4643","","","",
"Slovenia","SVN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","1.771","","1.843","","1.861","1.879","1.882","2.004","2.024","2.063","1.99","2.079","2.091","2.03","2.19","2.121","2.135","2.147","2.178","2.135","2.17","2.194","2.253","","","2.4","2.424","","2.473","","2.4345","2.4939","2.5374","2.6214","2.7582","2.8099","2.9953","","","",
"Sweden","SWE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1","1","1","1","1.1","1.1","1.1","1.2","1.2","1.3","1.3","1.4","1.5","1.5","1.6","1.7","1.8","1.9","2","2","2.2","2.3","2.3","2.4","2.6","2.6","2.8","2.8","2.8","2.8","2.9","","2.7","2.7","2.8","2.9","2.9","2.9","3","3","3.1","3.2","3.284","","3.28","","3.583","3.2405","3.77","3.868","3.8871","3.9582","4.0396","4.1271","4.2049","4.2861","5.3996","","","",
"Eswatini","SWZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.104","","","","","","","","","","0.124","","","","","","","","","","","","","0.053","","","","","","","0.108","","","","","","0.151","","","","","0.1668","","0.1471","0.1562","","","","","0.1465","","0.089","","","","","0.0796","","","",
"Sint Maarten (Dutch part)","SXM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.312","","","","","","","","","","0.224","","","","","0.218","","","","","","","","0.407","","0.445","","","","","","","","1.027","","","1.324","","","","","","","","1.3829","1.1725","0.8361","1.0078","0.7718","1.1319","1.0941","1.1656","1.0076","","","","0.9458","","","",
"Syrian Arab Republic","SYR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.216","","","","","0.185","","","","","0.259","","","","","0.256","","","","","0.446","0.463","","","","","0.807","0.783","","0.863","0.835","","","","","","","1.2965","1.3388","1.3357","1.3654","1.399","1.4673","1.4053","1.454","1.544","0.53","1.5068","1.5105","1.4371","1.4841","","","","1.5115","","1.22","","","",
"Turks and Caicos Islands","TCA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.014","","","","","0.014","","","","","0.016","","","","","","","","0.021","","","","","","","","0.026","","","0.026","","","","","0.033","","","0.026","0.0201","0.0288","0.0282","0.025","","","0.0355","","0.0353","","","","","","0.0416","0.0436","","","0.0475","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.850585239134368","","","","","","","","","","1.00647561201145","","","","","","","","","","","","","","","1.44864298658614","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21176665866154","","","","","","","","","","3.07074426296753","","","","","","","","","","","","","","","2.99048061330749","","","","",
"Togo","TGO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.021","","","","","0.043","","","","","0.035","","","","","0.035","","","","","0.055","0.049","","","0.117","","0.085","","","","","0.088","","","0.056","0.076","","","","","","0.057","","","0.0441","","","0.0484","0.0566","","0.2022","","","","","0.0487","","","","",
"Thailand","THA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.129","","","","","0.14","","","","","0.121","","","","","","","","","","0.147","","","","0.16","","0.182","","0.21","","0.225","0.2236","0.234","0.2336","0.238","0.2384","0.269","0.2722","0.2915","0.2911","0.368","0.2982","0.2963","0.277","0.291","0.293","0.2874","0.2959","0.3163","0.3387","0.3905","","","","","0.4655","0.4457","0.8096","","",
"Tajikistan","TJK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","2.527","2.556","2.582","2.697","2.678","2.551","2.6219","2.266","2.177","2.254","2.136","2.086","2.023","2.0843","2.1202","2.1717","2.1212","2.0344","1.9292","1.9366","1.9363","1.8953","1.8724","1.9028","","1.6722","1.6949","1.7009","1.6848","1.7003","","","","","",
"Turkmenistan","TKM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.839","","","","","3.304","3.44","3.527","3.55","3.6","3.614","3.673","3.589","3.57","3.535","3.17","3.222","3.171","","","","","4.3453","","","","2.49","2.438","","","2.2743","2.2841","2.2376","2.2125","2.2248","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17090617443332","","","","","","","","","","1.50431173135371","","","","","","","","","","","","","","","2.05174292804733","","","","",
"Timor-Leste","TLS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.082","","","0.034","0.037","0.044","0.079","0.078","","0.3099","0.6605","0.6696","","0.7197","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.574900060514768","","","","","","","","","","1.22561442500669","","","","","","","","","","","","","","","1.0694376664304","","","","",
"Tonga","TON","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.375","","","","","","","","","","0.256","","","","","","","","","","0.362","0.602","0.6","","","","","","","0.492","","0.508","","","","","","0.44","","","0.499","0.355","0.3024","","","","","0.563","0.5534","0.5985","0.5572","","","0.5223","","","","","","",
"South Asia (IDA & IBRD)","TSA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00825680834196","","","","","","","","","","0.500566373647612","","","","","","","","","","","","","","","0.768127522861804","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.136766653716654","","","","","","","","","","0.122756726879221","","","","","","","","","","","","","","","0.219645395939687","","","","",
"Trinidad and Tobago","TTO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.418","","","","","0.262","","","","","0.445","","","","","0.454","","","","","0.726","0.673","","","1.043","","","","","","0.72","0.732","","0.658","0.788","0.9426","0.7605","0.7528","0.9386","0.9258","1.0055","0.9698","0.8249","0.8084","","","1.2217","1.1785","","1.5073","1.8086","1.8212","","","","2.6697","","","","",
"Tunisia","TUN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.1","","","","","0.125","","","","","0.169","","","","","0.169","","","","","0.271","0.275","","","","","0.461","","","","0.5374","0.5346","0.5927","0.5984","0.5967","0.6545","0.6674","0.6888","0.7178","0.7444","0.7675","0.7937","0.8074","0.8239","1.3307","0.9326","","1.0248","1.1082","","1.2214","","","","1.2677","1.2999","1.2722","","","",
"Turkey","TUR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.4","0.4","0.4","","","","","","","","","","","","","","","","","","","","","0.9391","0.9713","1.0222","1.0776","1.1436","1.1857","1.1939","1.2201","1.2611","1.3163","1.3479","1.399","1.4115","1.4294","1.4492","1.4852","1.5193","1.5576","1.6063","1.6631","1.7068","1.7168","1.7403","1.7651","1.7605","","","","","",
"Tuvalu","TUV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.625","1.0204","","","","","0.9709","1.1538","1.091","","","","0.9174","","","","","",
"Tanzania","TZA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.055","0.04","","","","0.045","","","","","0.044","","","","","0.044","","","","","","","","","0.039","0.035","","0.039","","","","","","","0.042","0.041","","","","","","","0.0228","","","","","","","","0.008","","0.0302","","0.0399","","","","","",
"Uganda","UGA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.074","","","","","0.09","","","","","0.108","","","","","0.108","","","","","","0.047","0.046","","0.044","","","","","0.045","","","","0.04","","","","","","","","","0.047","","0.0801","0.1177","","","","","0.117","","0.0928","","","0.0908","","","","",
"Ukraine","UKR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","3.515","3.631","3.741","3.82","3.909","4.002","4.06","4.143","4.2","4.275","4.29","4.345","4.297","4.342","4.314","4.407","2.992","2.97","2.99","2.986","2.978","","","2.951","","","3.125","","","","3.483","3.4875","3.4991","3.5097","3.0075","","","","","",
"Upper middle income","UMC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35123534383116","","","","","","","","","","1.54146725730777","","","","","","","","","","","","","","","1.97128906930559","","","","",
"Uruguay","URY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.064","","","","","1.136","","","","","1.093","","","","","1.111","","","","","","1.997","","","1.926","1.947","","","","","3.68","","3.226","","","3.56","3.703","","","3.745","","","3.7214","","","","","4.181","3.9385","","3.736","","","","","","3.9329","5.0499","","",
"United States","USA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.1","","","","","1.2","","","","","1.2","","","","","1.3","1.3","1.3","1.4","1.4","1.5","1.5","1.6","1.6","","","1.7","1.8","1.8","1.8","1.8","1.9","1.9","1.9","","2.434","2","2.1","2.1","2.2","2.5917","2.2","2.3","","2.713","2.9401","2.402","2.41","2.416","2.422","2.4383","2.4683","2.5041","2.5666","2.5817","2.5858","2.5948","","","",
"Uzbekistan","UZB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.669","","","","","2.694","3.255","3.319","3.364","3.386","3.388","3.425","3.321","3.338","3.295","3.239","3.171","3.115","3.085","2.975","2.946","2.885","","2.745","","2.65","","2.617","","2.561","2.5352","2.4958","2.4375","2.3975","2.3685","","","","","",
"St. Vincent and the Grenadines","VCT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.1","","","","","","","","","","0.182","","","","","","","","","","","","","","0.266","","","","","","0.46","0.135","","","","0.46","","0.9352","","","0.8248","0.5741","","","0.93","","","","","","0.6587","","","","","","","","","",
"Venezuela, RB","VEN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.666","","","","","0.815","","","","","0.883","","","","0.904","0.904","0.904","","","","0.83","0.996","0.833","","1.436","1.196","1.399","1.401","1.6","1.695","1.564","","","","","1.94","","","","","","1.924","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
